,dropout,learning.rate,L1.regularization,training.steps,accuracy,execution.time
226,0.25,0.0002,10.0,500,0.9666666388511658,9.33497929573059
227,0.25,0.0002,10.0,2500,0.2666666805744171,5.790455341339111
228,0.25,0.0008,0.01,100,0.2666666805744171,26.284841775894165
229,0.25,0.0008,0.01,500,0.2666666805744171,8.243468999862671
230,0.25,0.0008,0.01,2500,0.46666666865348816,5.593909978866577
231,0.25,0.0008,0.1,100,0.9666666388511658,22.919068098068237
232,0.25,0.0008,0.1,500,0.9333333373069763,9.856435298919678
233,0.25,0.0008,0.1,2500,0.5666666626930237,5.902663469314575
234,0.25,0.0008,1.0,100,0.9666666388511658,28.74702286720276
235,0.25,0.0008,1.0,500,0.9666666388511658,9.826077222824097
236,0.25,0.0008,1.0,2500,0.9666666388511658,5.981366157531738
237,0.25,0.0008,10.0,100,0.9666666388511658,29.92318844795227
238,0.25,0.0008,10.0,500,0.9666666388511658,9.950130462646484
239,0.25,0.0008,10.0,2500,0.9333333373069763,5.8396155834198
240,0.25,0.0032,0.01,100,0.2666666805744171,25.058140754699707
241,0.25,0.0032,0.01,500,0.4333333373069763,8.38456916809082
242,0.25,0.0032,0.01,2500,0.2666666805744171,5.497368574142456
243,0.25,0.0032,0.1,100,0.9333333373069763,28.53081178665161
244,0.25,0.0032,0.1,500,0.9333333373069763,9.801313877105713
245,0.25,0.0032,0.1,2500,0.5333333611488342,5.70566987991333
246,0.25,0.0032,1.0,100,0.9666666388511658,26.363951206207275
247,0.25,0.0032,1.0,500,0.9333333373069763,8.202445983886719
248,0.25,0.0032,1.0,2500,0.5333333611488342,5.912548542022705
249,0.25,0.0032,10.0,100,0.9666666388511658,18.38675284385681
250,0.25,0.0032,10.0,500,0.9666666388511658,8.370076417922974
251,0.25,0.0032,10.0,2500,0.5333333611488342,5.719684839248657
252,0.25,0.0128,0.01,100,0.2666666805744171,20.617805004119873
253,0.25,0.0128,0.01,500,0.30000001192092896,9.8573317527771
254,0.25,0.0128,0.01,2500,0.46666666865348816,5.899686813354492
255,0.25,0.0128,0.1,100,0.5333333611488342,16.283888339996338
256,0.25,0.0128,0.1,500,0.5,7.394601345062256
257,0.25,0.0128,0.1,2500,0.2666666805744171,5.431222200393677
258,0.25,0.0128,1.0,100,0.9666666388511658,16.065800428390503
259,0.25,0.0128,1.0,500,0.5333333611488342,7.278636932373047
260,0.25,0.0128,1.0,2500,0.7333333492279053,5.608170509338379
261,0.25,0.0128,10.0,100,0.5333333611488342,16.92251181602478
262,0.25,0.0128,10.0,500,0.46666666865348816,7.601525783538818
263,0.25,0.0128,10.0,2500,0.2666666805744171,5.878099679946899
264,0.25,0.0512,0.01,100,0.46666666865348816,18.736412048339844
265,0.25,0.0512,0.01,500,0.2666666805744171,8.526451349258423
266,0.25,0.0512,0.01,2500,0.2666666805744171,6.610552549362183
267,0.25,0.0512,0.1,100,0.7333333492279053,18.78883695602417
268,0.25,0.0512,0.1,500,0.2666666805744171,7.432770729064941
269,0.25,0.0512,0.1,2500,0.2666666805744171,6.143202304840088
270,0.25,0.0512,1.0,100,0.46666666865348816,21.665371656417847
271,0.25,0.0512,1.0,500,0.46666666865348816,8.206963539123535
272,0.25,0.0512,1.0,2500,0.2666666805744171,5.817943811416626
273,0.25,0.0512,10.0,100,0.5333333611488342,22.7917537689209
274,0.25,0.0512,10.0,500,0.2666666805744171,10.045546770095825
275,0.25,0.0512,10.0,2500,0.2666666805744171,5.798086643218994
276,0.25,0.2048,0.01,100,0.46666666865348816,21.668362855911255
277,0.25,0.2048,0.01,500,0.2666666805744171,9.893084049224854
278,0.25,0.2048,0.01,2500,0.2666666805744171,5.895119905471802
279,0.25,0.2048,0.1,100,0.2666666805744171,28.533363342285156
280,0.25,0.2048,0.1,500,0.2666666805744171,10.503474950790405
281,0.25,0.2048,0.1,2500,0.2666666805744171,5.741021394729614
282,0.25,0.2048,1.0,100,0.46666666865348816,28.647064924240112
283,0.25,0.2048,1.0,500,0.2666666805744171,9.882089376449585
284,0.25,0.2048,1.0,2500,0.36666667461395264,5.935641288757324
285,0.25,0.2048,10.0,100,0.2666666805744171,25.914353609085083
286,0.25,0.2048,10.0,500,0.4333333373069763,7.939879655838013
287,0.25,0.2048,10.0,2500,0.2666666805744171,6.045079231262207
